artist_id,genre
6PXS4YHDkKvl1wkIl4V8DL,trap
6PXS4YHDkKvl1wkIl4V8DL,pop rap
04HqRx07Bv9gh7rsrMTqs7,pop
7qXzy6c5RWT0XlVQcOBIDG,pop
3ai5EunpfxIbitku9xWLrE,sertanejo
0xW1QQBD5O09HptO2fEaI4,indie pop
0xW1QQBD5O09HptO2fEaI4,rock
0xW1QQBD5O09HptO2fEaI4,electro
0xW1QQBD5O09HptO2fEaI4,house
0ySFZq3Wd0SQUyJUzmJAeb,j-rock
0ySFZq3Wd0SQUyJUzmJAeb,j-pop
6YIqgghQqnkNne8BKQpW6v,j-pop
6kXm2YCtdUOpRYNKeKhfue,other
3whuHq0yGx60atvA2RCVRW,other
3whuHq0yGx60atvA2RCVRW,pop
3whuHq0yGx60atvA2RCVRW,pop rock
3whuHq0yGx60atvA2RCVRW,europop
3whuHq0yGx60atvA2RCVRW,dance pop
1V3VTM7VspiQjcmRhC010n,electro
1V3VTM7VspiQjcmRhC010n,electro house
1V3VTM7VspiQjcmRhC010n,tropical house
1V3VTM7VspiQjcmRhC010n,house
0ecGioDyIR2QiyujHeiwHw,industrial
5oWFxbBrbk2Mw86PLUg3OZ,rap
5oWFxbBrbk2Mw86PLUg3OZ,hip hop
7k9T7lZlHjRAM1bb0r9Rm3,grime
7k9T7lZlHjRAM1bb0r9Rm3,hip hop
7k9T7lZlHjRAM1bb0r9Rm3,dancehall
7k9T7lZlHjRAM1bb0r9Rm3,house
2abTBfFq5PSoASI2PSysLV,hip hop
1rT9J8vtPCzEKL7oGntxnr,rap
1rT9J8vtPCzEKL7oGntxnr,pop
1rT9J8vtPCzEKL7oGntxnr,hip hop
4YLtscXsxbVgi031ovDDdh,country
2LAqcqAQ8KPTsl1HBgBrqM,other
2NUz5P42WqkxilbI8ocN76,reggae
2NUz5P42WqkxilbI8ocN76,dancehall
0ghlgldX5Dd6720Q3qFyQB,k-pop
4FpJcNgOvIpSBeJgRg3OfN,rap
4FpJcNgOvIpSBeJgRg3OfN,francoton
4FpJcNgOvIpSBeJgRg3OfN,hip hop
25yJrwrn5I0EUdQEiTtNSO,pop
25yJrwrn5I0EUdQEiTtNSO,rap
25yJrwrn5I0EUdQEiTtNSO,francoton
25yJrwrn5I0EUdQEiTtNSO,hip hop
2qMezKrAKRh2Z2uR3fCqHt,hip hop
45Hr5etuwmSx4gSyn5qSeW,brazilian funk
1PTl9q5EaEZejVGts7MBLN,pop
1PTl9q5EaEZejVGts7MBLN,hip hop
0cmWgDlu9CwTgxPhf403hb,electro
0cmWgDlu9CwTgxPhf403hb,trip hop
0cmWgDlu9CwTgxPhf403hb,jazz
0cmWgDlu9CwTgxPhf403hb,ninja
0cmWgDlu9CwTgxPhf403hb,indietronica
32AAxPlW6sOK0nopTJM7sv,rap
1wdU1J2NHzcDYarT7jEU2A,electro house
1wdU1J2NHzcDYarT7jEU2A,electropop
1wdU1J2NHzcDYarT7jEU2A,house
1HBjj22wzbscIZ9sEb5dyf,electro
1HBjj22wzbscIZ9sEb5dyf,tropical house
1HBjj22wzbscIZ9sEb5dyf,pop
1HBjj22wzbscIZ9sEb5dyf,dance pop
1HBjj22wzbscIZ9sEb5dyf,dance
4zGH6gaO4NohcfCXZ31bQG,europop
4zGH6gaO4NohcfCXZ31bQG,pop
3dMwyz18VQKmHHEBkFlWJ3,brega funk
77ehFS1P2bU6Bfcs1qu6Jd,electro
77ehFS1P2bU6Bfcs1qu6Jd,dance
1wZtkThiXbVNtj6hee6dz9,electro
1wZtkThiXbVNtj6hee6dz9,reggaeton
1wZtkThiXbVNtj6hee6dz9,hip hop
1wZtkThiXbVNtj6hee6dz9,latin
1wZtkThiXbVNtj6hee6dz9,tropical
7sjttK1WcZeyLPn3IsQ62L,other
7sjttK1WcZeyLPn3IsQ62L,rock
3MrDVzg7ZXaYMyQmbDInr7,trap
6Gk5hoM7eW8NSCYhICMDHw,r&b
6CqjoQyGZlnhnq5gAUz92c,hip hop
6CqjoQyGZlnhnq5gAUz92c,rap
6CqjoQyGZlnhnq5gAUz92c,drill
7muzHifhMdnfN1xncRLOqk,electro
7muzHifhMdnfN1xncRLOqk,electro house
7muzHifhMdnfN1xncRLOqk,dubstep
7muzHifhMdnfN1xncRLOqk,trap
2FzqIT8JP1gd3Tlo6ix1fT,r&b
2FzqIT8JP1gd3Tlo6ix1fT,j-rock
2FzqIT8JP1gd3Tlo6ix1fT,j-rap
2FzqIT8JP1gd3Tlo6ix1fT,j-pop
2FzqIT8JP1gd3Tlo6ix1fT,electropop
7qhWa7UI1QNZNDnzYwAYZm,indie
7qhWa7UI1QNZNDnzYwAYZm,indietronica
7qhWa7UI1QNZNDnzYwAYZm,soul
7qhWa7UI1QNZNDnzYwAYZm,electropop
1JV42BPeocUJ0EyQh8ug6V,other
1JV42BPeocUJ0EyQh8ug6V,electro
1JV42BPeocUJ0EyQh8ug6V,trap
1JV42BPeocUJ0EyQh8ug6V,electropop
5j1BNsC9xeWGfBVCzzg6fc,rap
20amiDsCI5EwB6xy37h44k,pop
20amiDsCI5EwB6xy37h44k,rap
20amiDsCI5EwB6xy37h44k,francoton
20amiDsCI5EwB6xy37h44k,hip hop
7LnaAXbDVIL75IVPnndf7w,r&b
7LnaAXbDVIL75IVPnndf7w,soul
7LnaAXbDVIL75IVPnndf7w,urban contemporary
7LnaAXbDVIL75IVPnndf7w,hip hop
7LnaAXbDVIL75IVPnndf7w,dance pop
7LnaAXbDVIL75IVPnndf7w,pop rap
32UhRcgdXO6LdLhOpfIdxp,pop
32UhRcgdXO6LdLhOpfIdxp,rap
32UhRcgdXO6LdLhOpfIdxp,francoton
32UhRcgdXO6LdLhOpfIdxp,hip hop
3MUcTGmdb4on8WHhIhPkzK,j-rap
3MUcTGmdb4on8WHhIhPkzK,trap
0c173mlxpT3dSFRgMO8XPh,pop rap
0c173mlxpT3dSFRgMO8XPh,rap
0c173mlxpT3dSFRgMO8XPh,trap
0c173mlxpT3dSFRgMO8XPh,hip hop
4PVn1b2WnnXdq80C7uaZLZ,electro
4PVn1b2WnnXdq80C7uaZLZ,electro house
4PVn1b2WnnXdq80C7uaZLZ,pop
3HxTMZ6kZ9OuvFfwcYJwov,sertanejo
7a6TPrZH6MH6NFR0mlZLOg,rai
1pQWsZQehhS4wavwh7Fnxd,latin
1pQWsZQehhS4wavwh7Fnxd,trap
4AK6F7OLvEQ5QYCBNiQWHq,pop
4AK6F7OLvEQ5QYCBNiQWHq,other
4AK6F7OLvEQ5QYCBNiQWHq,dance pop
0oJM3iJjMdzgsd4z5VHQvw,grime
3BmGtnKgCSGYIUhmivXKWX,indie
3BmGtnKgCSGYIUhmivXKWX,urban contemporary
3BmGtnKgCSGYIUhmivXKWX,other
3BmGtnKgCSGYIUhmivXKWX,pop
3BmGtnKgCSGYIUhmivXKWX,pop rock
3BmGtnKgCSGYIUhmivXKWX,dance pop
04aQfpx1U1WQEJkrvGs4ig,chanson
04aQfpx1U1WQEJkrvGs4ig,pop
0koPE9U3b5XYArKa7R2TLm,drill
5r8cx09Wdz9YeIbDhzfnna,pop
4f9iBmdUOhQWeP7dcAn1pf,soul
6NFRBhq9SmNn1FAiRs9AEf,pop
1mXAhKnZEdF6rotyyd4GBi,brazilian funk
0e6qzpphJHtObTSwD75mi0,tropical house
0e6qzpphJHtObTSwD75mi0,house
0QHGCPmM4UgeNvrNPntSlu,r&b
0QHGCPmM4UgeNvrNPntSlu,electro
0QHGCPmM4UgeNvrNPntSlu,rap
0QHGCPmM4UgeNvrNPntSlu,hip hop
3DnNQH13SfSOjZDsVEa0ht,electro
5d9It5vsYmHMcd1mABdXFm,hip hop
1yFie7615gesdLbvVVpYU5,pop
62ggJuZV87VvP3sAHM0V3K,folk
6iQluOJNzmmaXVVCA0XgbY,pop
2gGtD7OGXbNZAY3oCZvZqA,rap
59mjRp0i1B8oWSSMmGWJlJ,pop
59mjRp0i1B8oWSSMmGWJlJ,dance pop
2OC53Inn0G9QwWM7CM0G5Z,indie
2OC53Inn0G9QwWM7CM0G5Z,electro
2OC53Inn0G9QwWM7CM0G5Z,indietronica
2OC53Inn0G9QwWM7CM0G5Z,disco
2OC53Inn0G9QwWM7CM0G5Z,dance
6soPpJHlCtN6SY8pWlfbC6,indie pop
6soPpJHlCtN6SY8pWlfbC6,chanson
6soPpJHlCtN6SY8pWlfbC6,rock
1xSSjJrKTO2ZNPU81uLtmI,pop rap
1xSSjJrKTO2ZNPU81uLtmI,hip hop
1UTPBmNbXNTittyMJrNkvw,country
2UFKXTZgKtOTHSqMSyAcLO,other
2UFKXTZgKtOTHSqMSyAcLO,pop
3EUM35RpJZkmptksMgQyj6,grime
3EUM35RpJZkmptksMgQyj6,rap
3EUM35RpJZkmptksMgQyj6,hip hop
4IS4EyXNmiI2w5SRCjMtEF,pop
4IS4EyXNmiI2w5SRCjMtEF,francoton
0FTrIsp2Mg7Bkf8eXQrISa,rap
78CiW0UJbHspFaVuVexOK6,indie
78CiW0UJbHspFaVuVexOK6,folk
78CiW0UJbHspFaVuVexOK6,other
78CiW0UJbHspFaVuVexOK6,indie folk
78CiW0UJbHspFaVuVexOK6,pop
3AlRiyjMywTVNzTcHbf9QT,pop
3AlRiyjMywTVNzTcHbf9QT,hip hop
2P3cjUru4H3fhSXXNxE9kA,r&b
2P3cjUru4H3fhSXXNxE9kA,soul
2P3cjUru4H3fhSXXNxE9kA,urban contemporary
2P3cjUru4H3fhSXXNxE9kA,other
2P3cjUru4H3fhSXXNxE9kA,rap
2P3cjUru4H3fhSXXNxE9kA,hip hop
2P3cjUru4H3fhSXXNxE9kA,dance pop
2P3cjUru4H3fhSXXNxE9kA,pop rap
1Oa0bMld0A3u5OTYfMzp5h,pop rap
1Oa0bMld0A3u5OTYfMzp5h,rap
1Oa0bMld0A3u5OTYfMzp5h,hip hop
6Kz7MXIUFMtp5Ts91lagtR,other
6Kz7MXIUFMtp5Ts91lagtR,pop
69u5rPwWBKP7pJHpCGB9O5,pop
69u5rPwWBKP7pJHpCGB9O5,rap
69u5rPwWBKP7pJHpCGB9O5,hip hop
5wPoxI5si3eJsYYwyXV4Wi,hip hop
2ry5nwK1VNmh5zMZpmOAyc,pop
3JhNCzhSMTxs9WLGJJxWOY,pop rap
0bdJZl7TDeiymDYzMJnVh2,soul
0bdJZl7TDeiymDYzMJnVh2,rap
0bdJZl7TDeiymDYzMJnVh2,trap
0bdJZl7TDeiymDYzMJnVh2,hip hop
4kqedTxyE5EDJWLLplYXpu,trap
4kqedTxyE5EDJWLLplYXpu,hip hop
5Tz4zMiRWqiQVAymWZz99a,escape room
5Tz4zMiRWqiQVAymWZz99a,pop
5Tz4zMiRWqiQVAymWZz99a,vogue
5Tz4zMiRWqiQVAymWZz99a,hip hop
72IlzE8lIeI5W1C4RTZAGv,trap
72IlzE8lIeI5W1C4RTZAGv,hip hop
4X5U7EjHMofqX4mUAkJm23,electropop
4ryoUS0W8qXokfMxrlJt6O,reggae
2yQf6b8hxahZaT5dHlWaB1,rap
2yQf6b8hxahZaT5dHlWaB1,hip hop
3xcx9CcYTM4M1890B8o9Bp,grime
3xcx9CcYTM4M1890B8o9Bp,azonto
3xcx9CcYTM4M1890B8o9Bp,funk
3xcx9CcYTM4M1890B8o9Bp,hip hop
67wCYxOq4A1ohAs7jWYaOJ,reggae
6euPnGzBlDysAC5ecVguNZ,pop
6euPnGzBlDysAC5ecVguNZ,francoton
6euPnGzBlDysAC5ecVguNZ,variete francaise
6BeO1KuAWBqFriL1mLHtNc,reggaeton
6BeO1KuAWBqFriL1mLHtNc,latin
6BeO1KuAWBqFriL1mLHtNc,tropical
6BeO1KuAWBqFriL1mLHtNc,bachata
6BeO1KuAWBqFriL1mLHtNc,pop
5H1nN1SzW0qNeUEZvuXjAj,latin
5H1nN1SzW0qNeUEZvuXjAj,tropical
5H1nN1SzW0qNeUEZvuXjAj,reggaeton
5H1nN1SzW0qNeUEZvuXjAj,pop
0vbEs3DgphJ2RGZqh4qFLT,lounge
0vbEs3DgphJ2RGZqh4qFLT,easy listening
5ENS85nZShljwNgg4wFD7D,dance
0cc6vw3VN8YlIcvr1v7tBL,rock
0cc6vw3VN8YlIcvr1v7tBL,metal
2Q0MyH5YMI5HPQjFjlq5g3,indie
2Q0MyH5YMI5HPQjFjlq5g3,electro
2Q0MyH5YMI5HPQjFjlq5g3,electropop
1fUSLFr4WUBx7joEcGwpvG,pagode
1fUSLFr4WUBx7joEcGwpvG,sertanejo
74YbW6s8CZdaYLxJU9HeS7,pop
74YbW6s8CZdaYLxJU9HeS7,francoton
74YbW6s8CZdaYLxJU9HeS7,hip hop
6aXIcqTy3R1dqSml9HQZUB,j-pop
1mZu3rO7qSD09GdDpePHhY,synthpop
1mZu3rO7qSD09GdDpePHhY,rock
1mZu3rO7qSD09GdDpePHhY,new wave
1mZu3rO7qSD09GdDpePHhY,electro
6fOyYqdh6p0ZWLs9zUDoyt,brazilian funk
4LcUpNlXFEleaLlelmkv2R,tropical house
4LcUpNlXFEleaLlelmkv2R,pop
4LcUpNlXFEleaLlelmkv2R,house
0uGk2czvcpWQA383Im6ajf,pop
0uGk2czvcpWQA383Im6ajf,dance pop
5JZ7CnR6gTvEMKX4g70Amv,pop
06cd30Cv9US973Ika84gDw,sertanejo
06cd30Cv9US973Ika84gDw,brazilian funk
4oUHIQIBe0LHzYfvXNW4QM,country
4oUHIQIBe0LHzYfvXNW4QM,other
5K4W6rqBFWDnAN6FQUkS6x,rap
6vXTefBL93Dj5IqAWq6OTv,pop rap
6vXTefBL93Dj5IqAWq6OTv,rap
6vXTefBL93Dj5IqAWq6OTv,trap
6vXTefBL93Dj5IqAWq6OTv,hip hop
1o9x7ez0NvhDb7gBqrYnUj,electropop
0d2e8VbttQLewZySpLQudr,other
0d2e8VbttQLewZySpLQudr,rock
0d2e8VbttQLewZySpLQudr,pop
5xUf6j4upBrXZPg6AI4MRK,indie rock
5xUf6j4upBrXZPg6AI4MRK,rock
5xUf6j4upBrXZPg6AI4MRK,grunge
5xUf6j4upBrXZPg6AI4MRK,metal
1mN9lPKzTRTOop4u7S1Uy9,r&b
1mN9lPKzTRTOop4u7S1Uy9,j-pop
1mN9lPKzTRTOop4u7S1Uy9,electropop
4LXBc13z5EWsc5N32bLxfH,rap
4LXBc13z5EWsc5N32bLxfH,pop
4LXBc13z5EWsc5N32bLxfH,hip hop
6d47Z08T4snK50HgTEHo5Z,other
6d47Z08T4snK50HgTEHo5Z,rap
6d47Z08T4snK50HgTEHo5Z,hip hop
6d47Z08T4snK50HgTEHo5Z,trap
6d47Z08T4snK50HgTEHo5Z,dance pop
6d47Z08T4snK50HgTEHo5Z,pop rap
3J0BpFVUc9LeOIVeN5uNhU,r&b
3J0BpFVUc9LeOIVeN5uNhU,pop
2tMOCIpxj6jwM9e6pmwGiP,trap
2tMOCIpxj6jwM9e6pmwGiP,hip hop
4TrraAsitQKl821DQY42cZ,pop
4TrraAsitQKl821DQY42cZ,dance pop
4TrraAsitQKl821DQY42cZ,electropop
6DtpcJP3QBgHfte3eKzUCI,sertanejo
6KWcxMWVNVIYbdOQyJtsSy,adult standards
6KWcxMWVNVIYbdOQyJtsSy,r&b
6KWcxMWVNVIYbdOQyJtsSy,rock
6KWcxMWVNVIYbdOQyJtsSy,lounge
6KWcxMWVNVIYbdOQyJtsSy,pop
5rY5e6BPOIfWJI1LsR8DCl,hip hop
3RqBeV12Tt7A8xH3zBDDUF,country
3RqBeV12Tt7A8xH3zBDDUF,pop
3qMyym6ov558YgVuOOscEm,other
5QatamYwvUTOmMHW6WA0AG,indie pop
5QatamYwvUTOmMHW6WA0AG,other
5QatamYwvUTOmMHW6WA0AG,pop
5QatamYwvUTOmMHW6WA0AG,indietronica
5QatamYwvUTOmMHW6WA0AG,dance pop
5QatamYwvUTOmMHW6WA0AG,electropop
7cpCnhhBIU1gA7EhTFApN1,indie
7cpCnhhBIU1gA7EhTFApN1,indie rock
7cpCnhhBIU1gA7EhTFApN1,rock
0obu7Om4zu9ahul5DI4JtY,hip hop
0Ntl0oWMPWfBOoi9Qcr9ht,pop
0Ntl0oWMPWfBOoi9Qcr9ht,francoton
6kT18gnkVrCz8xJQcrib7L,electro
6kT18gnkVrCz8xJQcrib7L,house
7l8dcABCTyZKrkskt53Z2u,rap
7l8dcABCTyZKrkskt53Z2u,hip hop
4SdIXLzfabqU61iK7SnKAU,indie
4SdIXLzfabqU61iK7SnKAU,pop
4SdIXLzfabqU61iK7SnKAU,hip hop
6xS5PpBWaVYraexEkEjjXv,rap
6xS5PpBWaVYraexEkEjjXv,trap
6xS5PpBWaVYraexEkEjjXv,hip hop
3c96G4d2lUOxhomM2mby5S,hip hop
2DaxqgrOhkeH0fpeiQq2f4,other
2DaxqgrOhkeH0fpeiQq2f4,rock
2DaxqgrOhkeH0fpeiQq2f4,new wave
4CwqmHBrsCzKuBqlQKfYxZ,hip hop
2Ltr0s15RyvsjqWzSmiSRs,pop
2Ltr0s15RyvsjqWzSmiSRs,trap
2Ltr0s15RyvsjqWzSmiSRs,hip hop
1q4putin60VdRXfDSTl5f3,hip hop
0XATRDCYuuGhk0oE7C0o5G,k-pop
5SVFuUaS3BKAdJs6I8rVa4,mpb
28ExwzUQsvgJooOI0X1mr3,pop rap
28ExwzUQsvgJooOI0X1mr3,rap
28ExwzUQsvgJooOI0X1mr3,trap
28ExwzUQsvgJooOI0X1mr3,hip hop
7oCPozHYsiILeiQlma8EEj,pop
7EEiVZvj6RCEtVX2F2pyxu,trap
7wlFDEWiM5OoIAt8RSli8b,rap
7wlFDEWiM5OoIAt8RSli8b,trap
4muJrGMndyYWqZtfk8OWy4,j-idol
4muJrGMndyYWqZtfk8OWy4,k-pop
0O98jlCaPzvsoei6U5jfEL,electro
63hFhXYW3r2q8uW2Rf3LUw,rap
63hFhXYW3r2q8uW2Rf3LUw,francoton
14H15rElxdGClICOZXEYHP,grime
14H15rElxdGClICOZXEYHP,dancehall
14H15rElxdGClICOZXEYHP,rap
14H15rElxdGClICOZXEYHP,hip hop
3kUndmEJC3u6IqruHVvipn,hip hop
2kHxkdiKCSnHMkhIgFBZaI,other
1moxjboGR7GNWYIMWsRjgG,indie pop
1moxjboGR7GNWYIMWsRjgG,pop
2urF8dgLVfDjunO0pcHUEe,pop
6XpaIBNiVzIetEPCWDvAFP,pop
6XpaIBNiVzIetEPCWDvAFP,dance pop
6XpaIBNiVzIetEPCWDvAFP,urban contemporary
7JDQ2kZsT80ht4tzgIaId4,hip hop
1IiTy72Esd2mIfGuvsvdQB,rap
1IiTy72Esd2mIfGuvsvdQB,hip hop
4uJNQGa3L2frXDxwgouTIw,pop
4uJNQGa3L2frXDxwgouTIw,francoton
4uJNQGa3L2frXDxwgouTIw,hip hop
2ayNSoKPCRAfjp6hQ76hRu,latin
2ayNSoKPCRAfjp6hQ76hRu,tropical
2ayNSoKPCRAfjp6hQ76hRu,reggaeton
2ayNSoKPCRAfjp6hQ76hRu,pop
3vVDusnDA0LcPH3NvZpoyM,other
3vVDusnDA0LcPH3NvZpoyM,j-rock
3vVDusnDA0LcPH3NvZpoyM,j-pop
20L3gYREq24KddkFreyiNv,pagode baiano
20L3gYREq24KddkFreyiNv,brazilian funk
20L3gYREq24KddkFreyiNv,pagode
20L3gYREq24KddkFreyiNv,forro
20L3gYREq24KddkFreyiNv,axe
7K78lVZ8XzkjfRSI7570FF,pop
64KEffDW9EtZ1y2vBYgq8T,pop
64KEffDW9EtZ1y2vBYgq8T,electro house
64KEffDW9EtZ1y2vBYgq8T,dubstep
5IH6FPUwQTxPSXurCrcIov,pop
7iymigONRODGl6XJIprcuF,electropop
51MxI9mWmRMPLK9eNlyQ7o,hip hop
6i3DxIlAqnDkwELLw4aVrx,pop
5KKpBU5eC2tJDzf0wmlRp2,pop
5KKpBU5eC2tJDzf0wmlRp2,r&b
5KKpBU5eC2tJDzf0wmlRp2,dance pop
5KKpBU5eC2tJDzf0wmlRp2,tropical house
4AKwRarlmsUlLjIwt38NLw,tropical house
4AKwRarlmsUlLjIwt38NLw,house
521qvhdobR0GzhvU6TFw76,electro
521qvhdobR0GzhvU6TFw76,electro house
521qvhdobR0GzhvU6TFw76,trance
521qvhdobR0GzhvU6TFw76,tropical house
521qvhdobR0GzhvU6TFw76,house
521qvhdobR0GzhvU6TFw76,electropop
0blbVefuxOGltDBa00dspv,other
0blbVefuxOGltDBa00dspv,anime
0blbVefuxOGltDBa00dspv,j-pixie
0HSc7yUdNSosxRb2UJnXlz,pop
2cADQgiLMjNhbsfeN52Bf3,pop rap
2cADQgiLMjNhbsfeN52Bf3,rap
2cADQgiLMjNhbsfeN52Bf3,trap
2cADQgiLMjNhbsfeN52Bf3,hip hop
2FsZnS8gQ8jG1HGnPYNlm9,blues rock
2FsZnS8gQ8jG1HGnPYNlm9,indie rock
0GICHCgSgJrRnanaNRFIMX,rap
0GICHCgSgJrRnanaNRFIMX,hip hop
4CHiVarfTsFhkFOk5vHS77,indie
3QVolfxko2UyCOtexhVTli,pop
3QVolfxko2UyCOtexhVTli,variete francaise
4qBmR5LZctXUqqUYYQtOVw,brazilian funk
7HGNYPmbDrMkylWqeFCOIQ,mpb
7HGNYPmbDrMkylWqeFCOIQ,samba
7HGNYPmbDrMkylWqeFCOIQ,bossa nova
0Ya43ZKWHTKkAbkoJJkwIB,indie pop
0Ya43ZKWHTKkAbkoJJkwIB,indie
0Ya43ZKWHTKkAbkoJJkwIB,indie rock
0Ya43ZKWHTKkAbkoJJkwIB,rock
0QaSiI5TLA4N7mcsdxShDO,electro
0QaSiI5TLA4N7mcsdxShDO,funk
0QaSiI5TLA4N7mcsdxShDO,house
1o2NpYGqHiCq7FoiYdyd1x,indie pop
1o2NpYGqHiCq7FoiYdyd1x,other
1o2NpYGqHiCq7FoiYdyd1x,pop
1o2NpYGqHiCq7FoiYdyd1x,dance pop
1o2NpYGqHiCq7FoiYdyd1x,electropop
6xvpfMjWTougrRRtK7iikz,country
1FmxE030Xe2H8Bn9bdv6Pd,indie pop
1FmxE030Xe2H8Bn9bdv6Pd,chanson
1FmxE030Xe2H8Bn9bdv6Pd,rock
1FmxE030Xe2H8Bn9bdv6Pd,pop
23TFHmajVfBtlRx5MXqgoz,hip hop
2cWZOOzeOm4WmBJRnD5R7I,pop
2cWZOOzeOm4WmBJRnD5R7I,r&b
2cWZOOzeOm4WmBJRnD5R7I,dance pop
6Av6GMCOznZIlHuNcBWgf4,rap
6Av6GMCOznZIlHuNcBWgf4,trap
6Av6GMCOznZIlHuNcBWgf4,hip hop
7hAHFeP5IiecsxxczqKt0U,j-rap
0rlS0SzVFk8BoiAW0fGBbN,hip hop
1Mxqyy3pSjf8kZZL4QVxS0,adult standards
1Mxqyy3pSjf8kZZL4QVxS0,lounge
1Mxqyy3pSjf8kZZL4QVxS0,easy listening
5v8jlSmAQfrkTjAlpUfWtu,adult standards
5v8jlSmAQfrkTjAlpUfWtu,lounge
5v8jlSmAQfrkTjAlpUfWtu,pop
5v8jlSmAQfrkTjAlpUfWtu,easy listening
6b5YOgXIliAozdo49vUCJQ,soul
7xEFii6utZmQ61kX59HmLH,indie pop
7xEFii6utZmQ61kX59HmLH,tropical house
7xEFii6utZmQ61kX59HmLH,pop
7xEFii6utZmQ61kX59HmLH,indietronica
7xEFii6utZmQ61kX59HmLH,electropop
4XkhEirR2JZT4fncyOxxtf,reggae
4XkhEirR2JZT4fncyOxxtf,pop
4XkhEirR2JZT4fncyOxxtf,hip hop
2nm38smINjms1LtczR0Cei,dance
42Qsw9TK6ddPmWjiRGmi2G,hip hop
0XSz7OqyhKBKRq4ZU8WpAo,r&b
3gGUMEwIX6XodWsYEvKSal,rap
3gGUMEwIX6XodWsYEvKSal,trap
5ZS223C6JyBfXasXxrRqOk,r&b
5ZS223C6JyBfXasXxrRqOk,pop
0o0PoOOyXcmqcyVz8aSdYu,hip hop
6LuN9FCkKOj5PcnpouEgny,r&b
6LuN9FCkKOj5PcnpouEgny,pop
7x8MuRMbm9XIldHSJOtoNo,rap
4AA474G2hRfrHyGrfyDseO,rap
4AA474G2hRfrHyGrfyDseO,trap
4as3khXWaPjfkFdCA0JWMo,electropop
3c55dzx6W0ZFs0frtEgIsm,other
3c55dzx6W0ZFs0frtEgIsm,pop
4PvnP3yCzrT289cX3wCdOx,rap
4PvnP3yCzrT289cX3wCdOx,hip hop
487N2T9nIPEHrlTZLL3SQs,sertanejo
3MZsBdqDrRTJihTHQrO6Dq,r&b
3MZsBdqDrRTJihTHQrO6Dq,pop
4m2kfAHEnK7Z7qLGxeWtro,rock
5qYCZ5FQuzZSjOnesvuYiD,grime
5qYCZ5FQuzZSjOnesvuYiD,electro
5qYCZ5FQuzZSjOnesvuYiD,house
17lzZA2AlOHwCwFALHttmp,pop rap
17lzZA2AlOHwCwFALHttmp,rap
17lzZA2AlOHwCwFALHttmp,trap
17lzZA2AlOHwCwFALHttmp,hip hop
4VrqQQy6X0hlMtqY5gp6Wx,j-metal
4VrqQQy6X0hlMtqY5gp6Wx,metal
4VrqQQy6X0hlMtqY5gp6Wx,visual kei
0IVBT8qQNwvHLzOJL6kGpE,electro
0IVBT8qQNwvHLzOJL6kGpE,hip hop
0jeYkqwckGJoHQhhXwgzk3,trap
5O6t6gb6MeNqzOBAq1oLad,j-pop
4u5smJBskI6Adzv08PuiUP,indie pop
4u5smJBskI6Adzv08PuiUP,indietronica
4u5smJBskI6Adzv08PuiUP,pop
4u5smJBskI6Adzv08PuiUP,electropop
5EBlHXi71tDXnFtroEh7Rg,indie pop
3PP4drc6wQuyKstnJfXpu1,hip hop
0C8kbAJOGo7CHx8jDTyTfR,other
7Mo0nFEU6E8fGI0P2u7MOl,other
7Mo0nFEU6E8fGI0P2u7MOl,j-rock
7Mo0nFEU6E8fGI0P2u7MOl,j-pop
1ZyqnbV7Brg5LgyS4EZCUD,other
1ZyqnbV7Brg5LgyS4EZCUD,rap
1ZyqnbV7Brg5LgyS4EZCUD,hip hop
2snm3HmsnDUDxbIChdl2Oj,other
0NcPKaSNIHAM2RfioH9vMT,soul
0NcPKaSNIHAM2RfioH9vMT,rap
0NcPKaSNIHAM2RfioH9vMT,trap
0NcPKaSNIHAM2RfioH9vMT,hip hop
4yiQZ8tQPux8cPriYMWUFP,urban contemporary
4yiQZ8tQPux8cPriYMWUFP,hip hop
4yiQZ8tQPux8cPriYMWUFP,pop
4yiQZ8tQPux8cPriYMWUFP,pop rock
4yiQZ8tQPux8cPriYMWUFP,europop
4yiQZ8tQPux8cPriYMWUFP,dance pop
3836OTICMPjhTMMcpPw4EC,electro
3836OTICMPjhTMMcpPw4EC,tropical house
3836OTICMPjhTMMcpPw4EC,house
3836OTICMPjhTMMcpPw4EC,pop
3836OTICMPjhTMMcpPw4EC,dance pop
53XhwfbYqKCa1cC15pYq2q,rock
5sK8BsvyDl4TFA6KaBf8or,soca
5sK8BsvyDl4TFA6KaBf8or,dancehall
2YWOP324cKGfkTo2PydgJR,sertanejo
6T5tfhQCknKG4UnH90qGnz,pop
6T5tfhQCknKG4UnH90qGnz,pop rock
6T5tfhQCknKG4UnH90qGnz,dance pop
2y1VzMKAa5nmfXKtJL9jnj,electro
6USMTwO0MNDnKte5a5h0xx,pop rap
4SLEmV2rAQ71Ts0qyDGhE8,pop
0iFq8SzyZaaQ2Fn6CLDxqW,indie
0iFq8SzyZaaQ2Fn6CLDxqW,other
0iFq8SzyZaaQ2Fn6CLDxqW,pop
0iFq8SzyZaaQ2Fn6CLDxqW,hip hop
4GNC7GD6oZMSxPGyXy4MNB,pop
21451j1KhjAiaYKflxBjr1,latin
21451j1KhjAiaYKflxBjr1,tropical
21451j1KhjAiaYKflxBjr1,reggaeton
21451j1KhjAiaYKflxBjr1,hip hop
